html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id
https://github.com/ror-community/ror-updates/issues/29337,,Aligning Research to Impact Autism*en,active,other,Aligning Research to Impact Autism (ARIA)*en,Aligning Research to Impact Autism*en,ARIA*en,https://ariaroadmap.org,,ariaroadmap.org,2025,,,,,,,,,Chevy Chase,United States,5184181
https://github.com/ror-community/ror-updates/issues/35075,,Standard BioTools (United States)*en,active,company,,Standard BioTools (United States)*en; Standard BioTools*en,SBI*en,https://www.standardbio.com,,standardbio.com,,,,,,,,Q19647855,Q19647855,"Boston, MA",United States,4930956
https://github.com/ror-community/ror-updates/issues/36703,,"Zhuhai Xiaobian Technology Co., Ltd. (China)*en",active,company,"Zhuhai Xiaobian Tech Co., Ltd*en; Xiaobian Technology Co., Ltd. (Zhuhai)*en; Zhuhai Xiaobian Technology*en","Zhuhai Xiaobian Technology Co., Ltd. (China)*en; Zhuhai Xiaobian Technology Co., Ltd.*en; 珠海小变科技有限公司*zh",,,,,,,,,,,,,,Zhuhai,China,1790437
https://github.com/ror-community/ror-updates/issues/36721,,Chandernagore College*en,active,education,Chandernagore Government College*en; চন্দননগর সরকারি কলেজ*bn,Chandernagore College*en; চন্দননগর কলেজ*bn,,https://www.chandernagorecollege.ac.in,https://en.wikipedia.org/wiki/Chandernagore_Government_College,chandernagorecollege.ac.in,1862,,,,,0000 0004 7434 9141,0000 0004 7434 9141,Q5071020,Q5071020,Chandernagore,India,1274784
https://github.com/ror-community/ror-updates/issues/36726,,Hooghly Mohsin College*en,active,education,,Hooghly Mohsin College*en; হুগলী মহসিন কলেজ*bn; हुगली मोहसिन कॉलेज*hi,HMC*en,https://hooghlymohsincollege.ac.in,https://en.wikipedia.org/wiki/Hooghly_Mohsin_College,hooghlymohsincollege.ac.in,1836,,,,,0000 0000 8684 4087,0000 0000 8684 4087,Q15944318,Q15944318,Hugli,India,1269910
https://github.com/ror-community/ror-updates/issues/36826,,Department of Water Resources and Irrigation*en,active,government,Department of Irrigation*en; Department of Water Induced Disaster Management*en,Department of Water Resources and Irrigation*en; जलस्रोत तथा सिँचाइ विभाग*ne,DWRI*en,https://dwri.gov.np,https://en.wikipedia.org/wiki/Department_of_Water_Resources_and_Irrigation,dwri.gov.np,2009,,,,,,,Q123179745,Q123179745,Lalitpur,Nepal,1265157
https://github.com/ror-community/ror-updates/issues/36838,,Research Institute of Geodesy and Cartography*en,active,government,"Державне підприємство ""Науково-дослідний інститут геодезії і картографії""*uk; State Enterprise ""Research Institute of Geodesy and Cartography""*en",Research Institute of Geodesy and Cartography*en; Науково-дослідний інститут геодезії і картографії*uk,RIGC*en; НДІГК*ek,https://gki.com.ua,,gki.com.ua,1998,,,,,,,,,Kyiv,Ukraine,703448
https://github.com/ror-community/ror-updates/issues/36844,,P.G. Centre for Management Studies*en,active,education,P.G. Centre for Management Studies at Sanjay Memorial Institute of Technology*en; Post Graduate Course in Management Studies*en; PGCMS SMIT*en,P.G. Centre for Management Studies*en,PGCMS*en,http://www.pgcmssmit.ac.in,,pgcmssmit.ac.in,1981,,,,,,,Q90003405,Q90003405,Brahmapur,India,1275198
https://github.com/ror-community/ror-updates/issues/36867,,Haldia Government College*en,active,education,Haldia Govt. College*en,Haldia Government College*en; হলদিয়া সরকারি কলেজ*bn,,https://www.haldiagovtcollege.ac.in,https://bn.wikipedia.org/wiki/%E0%A6%B9%E0%A6%B2%E0%A6%A6%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE_%E0%A6%97%E0%A6%AD%E0%A6%B0%E0%A7%8D%E0%A6%AE%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F_%E0%A6%95%E0%A6%B2%E0%A7%87%E0%A6%9C,haldiagovtcollege.ac.in,1988,,,,,0000 0004 1768 7451,0000 0004 1768 7451,Q5641271,Q5641271,Haldia,India,1344377
https://github.com/ror-community/ror-updates/issues/36868,,Kendrapara Autonomous College*en,active,education,Kendrapara College*en,Kendrapara Autonomous College*en; କେନ୍ଦ୍ରାପଡ଼ା ସ୍ଵୟଂଶାସିତ ମହାବିଦ୍ୟାଳୟ*or,KAC*en,https://www.kac.edu.in,,kac.edu.in,1959,,,,,0000 0005 0960 6372,0000 0005 0960 6372,Q24907776,Q24907776,Kendrapara,India,1267283
